idno,filename,corpus,genre,sender,receiver,date,year,month,sender_norm,receiver_norm,tokens
uj0472,0321_s000025.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-09-07,1962,9,JohnsonUwe+anonymous1,BaumgärtnerKlaus+BaumgärtnerSabine,459
uj0473,0285_060260.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe + anonymous1",1962-03-23,1962,3,BaumgärtnerKlaus,JohnsonUwe+anonymous1,883
uj0474,0308_101281.xml,letters-leipzig,Brief + Schallplatte,"Bierwisch, Manfred","Johnson, Uwe",1962-07-28,1962,7,BierwischManfred,JohnsonUwe,52
uj0475,0344_101306.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1962-12-10,1962,12,JohnsonUwe,BierwischManfred,1705
uj0476,0273_060250.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1962-01-21,1962,1,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,451
uj0477,0335_101296.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-11-08,1962,11,BaumgärtnerKlaus,JohnsonUwe,1256
uj0478,0343_101305.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred + Zeibig, Brigitte",1962-11-25,1962,11,JohnsonUwe,BierwischManfred+ZeibigBrigitte,486
uj0479,0270_s000007.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-01-09,1962,1,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,12
uj0480,0316_101283.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe + anonymous1",1962-08-08,1962,8,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe+anonymous1,1390
uj0481,0275_060252.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-01-24,1962,1,BaumgärtnerKlaus,JohnsonUwe,376
uj0482,0277_s000011.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1962-01-31,1962,1,JohnsonUwe,BaumgärtnerKlaus,182
uj0483,0279_060256.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-02-01,1962,2,BaumgärtnerKlaus,JohnsonUwe,128
uj0484,0342_101304.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1962-11-24,1962,11,JohnsonUwe,BierwischManfred,931
uj0485,0307_000000.xml,letters-leipzig,Brief,"Klemm, Eberhardt","Johnson, Uwe",1962-07-28,1962,7,KlemmEberhardt,JohnsonUwe,0
uj0486,0338_s000030.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1962-11-16,1962,11,JohnsonUwe,BaumgärtnerKlaus,389
uj0487,0293_s000018.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus",1962-04-26,1962,4,JohnsonUwe+anonymous1,BaumgärtnerKlaus,364
uj0488,0326_s000035.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-10-09,1962,10,JohnsonUwe+anonymous1,BaumgärtnerKlaus+BaumgärtnerSabine,222
uj0489,0281_s000012.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1962-02-03,1962,2,JohnsonUwe,BaumgärtnerKlaus,13
uj0490,0280_000000.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-02-02,1962,2,BaumgärtnerKlaus,JohnsonUwe,0
uj0491,0296_s000019.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-05-14,1962,5,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,556
uj0492,0276_060253.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-01-27,1962,1,BaumgärtnerKlaus,JohnsonUwe,589
uj0493,0300_s000026.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-07-07,1962,7,JohnsonUwe+anonymous1,BaumgärtnerKlaus+BaumgärtnerSabine,163
uj0494,0283_060258.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-03-06,1962,3,BaumgärtnerKlaus,JohnsonUwe,185
uj0495,0294_060266.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1962-05-04,1962,5,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,630
uj0496,0347_s000033.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-12-18,1962,12,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,500
uj0497,0278_060255.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-02-01,1962,2,BaumgärtnerKlaus,JohnsonUwe,831
uj0498,0311_s000021.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-08-02,1962,8,JohnsonUwe+anonymous1,BaumgärtnerKlaus+BaumgärtnerSabine,1100
uj0499,0317_000000.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-08-29,1962,8,BaumgärtnerKlaus,JohnsonUwe,0
uj0500,0332_101294.xml,letters-leipzig,Brief + Postkarte,"Klemm, Eberhardt + Jäckel, Erika + Bierwisch, Manfred + Zeibig, Brigitte","Johnson, Uwe + anonymous1",1962-10-28,1962,10,KlemmEberhardt+JäckelErika+BierwischManfred+ZeibigBrigitte,JohnsonUwe+anonymous1,66
uj0501,0292_060265.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1962-04-24,1962,4,BierwischManfred,JohnsonUwe,199
uj0502,0346_s000032.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus",1962-12-17,1962,12,JohnsonUwe+anonymous1,BaumgärtnerKlaus,18
uj0503,0290_060264.xml,letters-leipzig,Brief + Postkarte,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe + anonymous1",1962-04-17,1962,4,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe+anonymous1,113
uj0504,0304_101272.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1962-07-19,1962,7,JohnsonUwe,BierwischManfred,528
uj0505,0333_101293.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1962-11-01,1962,11,JohnsonUwe,BierwischManfred,1808
uj0506,0324_000011.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Klemm, Eberhardt",1962-09-19,1962,9,JohnsonUwe+anonymous1,KlemmEberhardt,53
uj0507,0339_101301.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-11-18,1962,11,BaumgärtnerKlaus,JohnsonUwe,230
uj0508,0303_101271.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1962-07-14,1962,7,BierwischManfred,JohnsonUwe,519
uj0509,0272_060249.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-01-19,1962,1,BaumgärtnerKlaus,JohnsonUwe,450
uj0510,0282_060257.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe + anonymous1",1962-02-06,1962,2,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe+anonymous1,119
uj0511,0313_s000022.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Baumgärtner, Klaus",1962-08-04,1962,8,JohnsonUwe,BaumgärtnerKlaus,23
uj0512,0315_s000023.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus",1962-08-06,1962,8,JohnsonUwe+anonymous1,BaumgärtnerKlaus,12
uj0513,0297_060269.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe + anonymous1",1962-05-23,1962,5,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe+anonymous1,264
uj0514,0330_101291.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1962-10-23,1962,10,JohnsonUwe,BierwischManfred,413
uj0515,0287_060262.xml,letters-leipzig,Brief + Postkarte,"Baumgärtner, Klaus","Johnson, Uwe + anonymous1",1962-03-30,1962,3,BaumgärtnerKlaus,JohnsonUwe+anonymous1,307
uj0516,0334_s000029.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1962-11-01,1962,11,JohnsonUwe,BaumgärtnerKlaus,358
uj0517,0291_s000017.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Baumgärtner, Sabine + Baumgärtner, Klaus",1962-04-20,1962,4,JohnsonUwe+anonymous1,BaumgärtnerSabine+BaumgärtnerKlaus,135
uj0518,0318_s000024.xml,letters-leipzig,Brief,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-08-29,1962,8,JohnsonUwe+anonymous1,BaumgärtnerKlaus+BaumgärtnerSabine,325
uj0519,0329_101290.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe + anonymous1",1962-10-21,1962,10,BierwischManfred,JohnsonUwe+anonymous1,1318
uj0520,0299_060271.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1962-06-11,1962,6,BierwischManfred,JohnsonUwe,232
uj0521,0336_101297.xml,letters-leipzig,Brief + Postkarte,"Bierwisch, Manfred","Johnson, Uwe",1962-11-12,1962,11,BierwischManfred,JohnsonUwe,112
uj0522,0309_101275.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe + anonymous1",1962-07-28,1962,7,BaumgärtnerKlaus,JohnsonUwe+anonymous1,704
uj0523,0302_101270.xml,letters-leipzig,Brief,"Bierwisch, Manfred + Klemm, Eberhardt","Johnson, Uwe + Baumgärtner, Klaus + Baumgärtner, Sabine",1962-07-10,1962,7,BierwischManfred+KlemmEberhardt,JohnsonUwe+BaumgärtnerKlaus+BaumgärtnerSabine,188
uj0524,0323_s000034.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1962-09-19,1962,9,JohnsonUwe,BaumgärtnerKlaus,198
uj0525,0298_000010.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1962-06-06,1962,6,JohnsonUwe,KlemmEberhardt,65
uj0526,0325_101288.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1962-10-06,1962,10,JohnsonUwe,BierwischManfred,1014
uj0527,0337_101298.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-11-12,1962,11,BaumgärtnerKlaus,JohnsonUwe,240
uj0528,0310_101277.xml,letters-leipzig,Brief,"Klemm, Eberhardt","Johnson, Uwe",1962-08-02,1962,8,KlemmEberhardt,JohnsonUwe,253
uj0529,0322_101287.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe + anonymous1",1962-09-19,1962,9,BaumgärtnerKlaus,JohnsonUwe+anonymous1,516
uj0530,0289_s000016.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe + anonymous1","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-04-13,1962,4,JohnsonUwe+anonymous1,BaumgärtnerKlaus+BaumgärtnerSabine,81
uj0531,0341_s000031.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1962-11-20,1962,11,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,76
uj0532,0301_060272.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe + anonymous1",1962-07-07,1962,7,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe+anonymous1,645
uj0533,0345_101307.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-12-16,1962,12,BaumgärtnerKlaus,JohnsonUwe,554
uj0534,0288_060263.xml,letters-leipzig,Brief,"Johnson, Uwe + Baumgärtner, Klaus","Bierwisch, Manfred",1962-04-11,1962,4,JohnsonUwe+BaumgärtnerKlaus,BierwischManfred,5518
uj0535,0320_000063.xml,letters-leipzig,Telegramm,"Johnson, Uwe + anonymous1","Klemm, Eberhardt",1962-09-04,1962,9,JohnsonUwe+anonymous1,KlemmEberhardt,21
uj0536,0319_101285.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe + anonymous1",1962-09-04,1962,9,BaumgärtnerKlaus,JohnsonUwe+anonymous1,439
uj0537,0340_101302.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe + anonymous1",1962-11-20,1962,11,BierwischManfred,JohnsonUwe+anonymous1,2022
uj0538,0305_101273.xml,letters-leipzig,Brief + Telegramm,"Baumgärtner, Sabine + Baumgärtner, Klaus + Bierwisch, Manfred","Johnson, Uwe",1962-07-20,1962,7,BaumgärtnerSabine+BaumgärtnerKlaus+BierwischManfred,JohnsonUwe,19
uj0539,0312_101279.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1962-08-04,1962,8,JohnsonUwe,BaumgärtnerKlaus,410
uj0540,0348_101309.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1962-12-20,1962,12,BaumgärtnerKlaus,JohnsonUwe,230
uj0541,0274_s000010.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1962-01-22,1962,1,JohnsonUwe,BaumgärtnerKlaus,286
uj0542,0740_101191.xml,letters-leipzig,Brief + Postkarte,"Bierwisch, Manfred","Johnson, Uwe",1970-03-25,1970,3,BierwischManfred,JohnsonUwe,44
uj0543,0773_s000241.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Bierwisch, Manfred",1970-12-31,1970,12,JohnsonUwe,BierwischManfred,20
uj0544,0768_s000074.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Sabine + Baumgärtner, Klaus",1970-11-01,1970,11,JohnsonUwe,BaumgärtnerSabine+BaumgärtnerKlaus,299
uj0545,0736_101184.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1970-02-09,1970,2,BierwischManfred,JohnsonUwe,1106
uj0546,0761_000029.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1970-08-09,1970,8,JohnsonUwe,KlemmEberhardt,323
uj0547,0769_101220.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe + anonymous1",1970-11-07,1970,11,BaumgärtnerKlaus,JohnsonUwe+anonymous1,467
uj0548,0738_101188.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1970-03-02,1970,3,BaumgärtnerKlaus,JohnsonUwe,96
uj0549,0739_101189.xml,letters-leipzig,Brief + Postkarte,"Bierwisch, Manfred + Doherty, Monika","Johnson, Uwe + anonymous1 + anonymous2",1970-03-05,1970,3,BierwischManfred+DohertyMonika,JohnsonUwe+anonymous1+anonymous2,80
uj0550,0749_101200.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1970-06-26,1970,6,BaumgärtnerKlaus,JohnsonUwe,349
uj0551,0747_101198.xml,letters-leipzig,Brief + Postkarte,"Zeibig, Brigitte","Johnson, Uwe",1970-06-14,1970,6,ZeibigBrigitte,JohnsonUwe,71
uj0552,0757_s000071.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1970-07-22,1970,7,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,51
uj0553,0745_s000072.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1970-05-27,1970,5,JohnsonUwe,BaumgärtnerKlaus,204
uj0554,0760_101210.xml,letters-leipzig,Brief,"Johnson, Uwe","Zeibig, Brigitte",1970-08-06,1970,8,JohnsonUwe,ZeibigBrigitte,413
uj0555,0763_101213.xml,letters-leipzig,Brief,"Johnson, Uwe + Baumgart, Reinhard","Bierwisch, Manfred",1970-08-21,1970,8,JohnsonUwe+BaumgartReinhard,BierwischManfred,68
uj0556,0759_101209.xml,letters-leipzig,Brief,"Zeibig, Brigitte","Johnson, Uwe",1970-07-27,1970,7,ZeibigBrigitte,JohnsonUwe,243
uj0557,0753_101204.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Menzhausen, Joachim",1970-06-29,1970,6,JohnsonUwe,MenzhausenJoachim,20
uj0558,0762_101212.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1970-08-09,1970,8,BierwischManfred,JohnsonUwe,615
uj0559,0737_101185.xml,letters-leipzig,Brief,"Johnson, Uwe","Zeibig, Brigitte",1970-02-12,1970,2,JohnsonUwe,ZeibigBrigitte,405
uj0560,0750_s000073.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1970-06-29,1970,6,JohnsonUwe,BaumgärtnerKlaus,105
uj0561,0742_101193.xml,letters-leipzig,Brief + Postkarte,"Bierwisch, Manfred","Johnson, Uwe",1970-04-22,1970,4,BierwischManfred,JohnsonUwe,29
uj0562,0743_101194.xml,letters-leipzig,Brief,"Zeibig, Brigitte","Johnson, Uwe",1970-05-08,1970,5,ZeibigBrigitte,JohnsonUwe,525
uj0563,0733_101178.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1970-01-11,1970,1,BaumgärtnerKlaus,JohnsonUwe,538
uj0564,0748_101199.xml,letters-leipzig,Brief,"Johnson, Uwe","Zeibig, Brigitte",1970-06-24,1970,6,JohnsonUwe,ZeibigBrigitte,592
uj0565,0756_101207.xml,letters-leipzig,Brief + Telegramm,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1970-07-21,1970,7,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,13
uj0566,0744_101195.xml,letters-leipzig,Brief,"Zeibig, Brigitte","Johnson, Uwe",1970-05-10,1970,5,ZeibigBrigitte,JohnsonUwe,2125
uj0567,0755_101206.xml,letters-leipzig,Brief,"Klemm, Eberhardt","Johnson, Uwe",1970-07-13,1970,7,KlemmEberhardt,JohnsonUwe,297
uj0568,0735_101180.xml,letters-leipzig,Brief,"Zeibig, Brigitte","Johnson, Uwe",1970-01-17,1970,1,ZeibigBrigitte,JohnsonUwe,576
uj0569,0754_101205.xml,letters-leipzig,Brief + Telegramm,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1970-07-08,1970,7,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,15
uj0570,0764_101215.xml,letters-leipzig,Brief,"Bierwisch, Manfred + Beckermann, Thomas","Johnson, Uwe",1970-09-06,1970,9,BierwischManfred+BeckermannThomas,JohnsonUwe,50
uj0571,0734_s000070.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1970-01-16,1970,1,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,165
uj0572,0758_101208.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1970-07-26,1970,7,JohnsonUwe,BierwischManfred,514
uj0573,0771_101221.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe + anonymous1",1970-11-27,1970,11,BaumgärtnerKlaus,JohnsonUwe+anonymous1,366
uj0574,0746_s000240.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Bierwisch, Manfred",1970-05-30,1970,5,JohnsonUwe,BierwischManfred,11
uj0575,0751_101202.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Bierwisch, Manfred",1970-06-29,1970,6,JohnsonUwe,BierwischManfred,19
uj0576,0826_000000.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1970-07-17,1970,7,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,18
uj0577,0772_101222.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1970-12-31,1970,12,BierwischManfred,JohnsonUwe,457
uj0578,0770_s000075.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1970-11-22,1970,11,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,89
uj0579,0825_000000.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1970-07-16,1970,7,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,15
uj0580,0752_101203.xml,letters-leipzig,Brief + Telegramm,"Johnson, Uwe","Klemm, Eberhardt",1970-06-29,1970,6,JohnsonUwe,KlemmEberhardt,26
uj0581,0732_101175.xml,letters-leipzig,Brief,"Johnson, Uwe","Doherty, Monika",1970-01-03,1970,1,JohnsonUwe,DohertyMonika,196
uj0582,0767_101217.xml,letters-leipzig,Brief + Postkarte,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1970-09-26,1970,9,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,69
uj0583,0765_101214.xml,letters-leipzig,Brief + Postkarte,"Zeibig, Brigitte","Johnson, Uwe + anonymous1 + anonymous2",1970-09-11,1970,9,ZeibigBrigitte,JohnsonUwe+anonymous1+anonymous2,63
uj0584,0766_101216.xml,letters-leipzig,Brief + Postkarte,"Zeibig, Brigitte","Johnson, Uwe",1970-09-15,1970,9,ZeibigBrigitte,JohnsonUwe,65
uj0585,0805_000000.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1970-02-06,1970,2,JohnsonUwe,BierwischManfred,0
uj0586,0980_101664.xml,letters-leipzig,Brief,"Klemm, Erika","Johnson, Uwe",1976-02-28,1976,2,KlemmErika,JohnsonUwe,147
uj0587,0995_101680.xml,letters-leipzig,Brief,"Klemm, Eberhardt","Johnson, Uwe + anonymous1",1976-08-10,1976,8,KlemmEberhardt,JohnsonUwe+anonymous1,202
uj0588,0977_101661.xml,letters-leipzig,Brief,"Klemm, Erika","Johnson, Uwe",1976-01-15,1976,1,KlemmErika,JohnsonUwe,236
uj0589,0978_101662.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Erika",1976-01-31,1976,1,JohnsonUwe,KlemmErika,494
uj0590,0979_s000246.xml,letters-leipzig,Brief,anonymous2,"Bierwisch, Manfred",1976-02-01,1976,2,anonymous2,BierwischManfred,209
uj0591,0994_101679.xml,letters-leipzig,Brief,"Klemm, Erika","Johnson, Uwe",1976-07-26,1976,7,KlemmErika,JohnsonUwe,144
uj0592,0996_101681.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1976-08-16,1976,8,BierwischManfred,JohnsonUwe,585
uj0593,0983_101668.xml,letters-leipzig,Brief,"Klemm, Erika","Johnson, Uwe",1976-03-17,1976,3,KlemmErika,JohnsonUwe,301
uj0594,0990_s000104.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1976-05-14,1976,5,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,965
uj0595,0982_101666.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Erika",1976-03-04,1976,3,JohnsonUwe,KlemmErika,527
uj0596,0986_s000127.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe","Baumgärtner, Klaus",1976-04-20,1976,4,JohnsonUwe,BaumgärtnerKlaus,80
uj0597,1000_s000106.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1976-11-05,1976,11,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,11
uj0598,0988_000040.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Eberhardt",1976-04-30,1976,4,JohnsonUwe,KlemmEberhardt,909
uj0599,1002_101686.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Erika",1976-12-10,1976,12,JohnsonUwe,KlemmErika,950
uj0600,1003_s000107.xml,letters-leipzig,Brief + Postkarte,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1976-12-14,1976,12,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,39
uj0601,0992_101676.xml,letters-leipzig,Brief,"Bierwisch, Manfred","Johnson, Uwe",1976-06-24,1976,6,BierwischManfred,JohnsonUwe,156
uj0602,0991_101675.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1976-06-12,1976,6,JohnsonUwe,BierwischManfred,75
uj0603,0989_110141.xml,letters-leipzig,Brief,"Baumgärtner, Klaus + Baumgärtner, Sabine","Johnson, Uwe",1976-05-08,1976,5,BaumgärtnerKlaus+BaumgärtnerSabine,JohnsonUwe,418
uj0604,0985_101670.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Erika",1976-03-29,1976,3,JohnsonUwe,KlemmErika,395
uj0605,0993_101677.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1976-07-03,1976,7,JohnsonUwe,BierwischManfred,350
uj0606,0999_s000105.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus + Baumgärtner, Sabine",1976-10-02,1976,10,JohnsonUwe,BaumgärtnerKlaus+BaumgärtnerSabine,469
uj0607,0981_101665.xml,letters-leipzig,Brief,"Johnson, Uwe","Klemm, Erika",1976-03-03,1976,3,JohnsonUwe,KlemmErika,539
uj0608,0987_101671.xml,letters-leipzig,Brief,"Klemm, Eberhardt","Johnson, Uwe",1976-04-23,1976,4,KlemmEberhardt,JohnsonUwe,674
uj0609,0997_101682.xml,letters-leipzig,Brief,"Johnson, Uwe","Bierwisch, Manfred",1976-08-26,1976,8,JohnsonUwe,BierwischManfred,53
uj0610,0984_101669.xml,letters-leipzig,Brief,"Klemm, Erika","Johnson, Uwe",1976-03-26,1976,3,KlemmErika,JohnsonUwe,182
uj0611,1001_101685.xml,letters-leipzig,Brief,"Klemm, Erika","Johnson, Uwe",1976-11-24,1976,11,KlemmErika,JohnsonUwe,40
uj0612,0998_101683.xml,letters-leipzig,Brief + Postkarte,"Baumgärtner, Sabine + Baumgärtner, Klaus","Johnson, Uwe + anonymous1",1976-09-22,1976,9,BaumgärtnerSabine+BaumgärtnerKlaus,JohnsonUwe+anonymous1,109
uj0613,0034_060033.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumann, Sabine",1957-01-08,1957,1,JohnsonUwe,BaumannSabine,375
uj0614,0072_060063.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1957-11-22,1957,11,BaumgärtnerKlaus,JohnsonUwe,281
uj0615,0037_060036.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1957-03-15,1957,3,BaumgärtnerKlaus,JohnsonUwe,498
uj0616,0035_000000.xml,letters-leipzig,Brief,"Baumgärtner, Klaus","Johnson, Uwe",1957-03-05,1957,3,BaumgärtnerKlaus,JohnsonUwe,0
uj0617,0055_060050.xml,letters-leipzig,Brief,"Johnson, Uwe","Baumgärtner, Klaus",1957-08-22,1957,8,JohnsonUwe,BaumgärtnerKlaus,770
